scenario_type,input_text,target_response,final_state
rule_based,User: Show me trains to Glasgow with pushchair space,Here are trains to Glasgow with pushchair accommodation: • 08:30 - Platform 4 (2 pushchair spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Glasgow"", ""constraints"": [""pushchair""], ""time"": ""this afternoon"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Heathrow?,The next train to Heathrow departs in 12 minutes from Platform 2. It arrives at Heathrow at 14:35.,"{""destination"": ""Heathrow"", ""constraints"": [""large luggage""], ""time"": ""this evening"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need a fewest changes train to Sheffield off-peak,Sure! Searching for fewest changes trains to Sheffield off-peak. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Sheffield"", ""constraints"": [""pushchair""], ""time"": ""off-peak"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Newcastle today?,There are currently minor delays on the Newcastle line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Newcastle"", ""constraints"": [""cat""], ""time"": ""early morning"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Glasgow?,The next train to Glasgow departs in 12 minutes from Platform 2. It arrives at Glasgow at 14:35.,"{""destination"": ""Glasgow"", ""constraints"": [""accessibility needs""], ""time"": ""before midnight"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: Train to Lime Street please,Happy to help! When would you like to travel to Lime Street?,"{""destination"": ""Lime Street"", ""constraints"": [""pram""], ""time"": ""off-peak"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Edinburgh with cat space,Here are trains to Edinburgh with cat accommodation: • 08:30 - Platform 4 (2 cat spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Edinburgh"", ""constraints"": [""cat""], ""time"": ""tomorrow morning"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need a quickest route train to Victoria off-peak,Sure! Searching for quickest route trains to Victoria off-peak. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Victoria"", ""constraints"": [""pushchair""], ""time"": ""off-peak"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Cambridge?,The cheapest option to Cambridge is an Advance ticket at £78. Available on the 06:45 and 11:30 departures. Off-peak tickets from £91 are available after 09:30.,"{""destination"": ""Cambridge"", ""constraints"": [""pram""], ""time"": ""last train"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Edinburgh?,The cheapest option to Edinburgh is an Advance ticket at £19. Available on the 06:45 and 11:30 departures. Off-peak tickets from £29 are available after 09:30.,"{""destination"": ""Edinburgh"", ""constraints"": [""cat""], ""time"": ""before midnight"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: I need to reach Newcastle last train. My flight lands in 2 hours.,"For an urgent journey to Newcastle, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Newcastle"", ""constraints"": [""baby buggy""], ""time"": ""last train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Cambridge?,The next train to Cambridge departs in 12 minutes from Platform 2. It arrives at Cambridge at 14:35.,"{""destination"": ""Cambridge"", ""constraints"": [""pet""], ""time"": ""tomorrow morning"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to York?,The cheapest option to York is an Advance ticket at £25. Available on the 06:45 and 11:30 departures. Off-peak tickets from £42 are available after 09:30.,"{""destination"": ""York"", ""constraints"": [""wheelchair""], ""time"": ""urgently"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to Edinburgh first train,Sure! Searching for cheapest trains to Edinburgh first train. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""Edinburgh"", ""constraints"": [""bicycle""], ""time"": ""first train"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Liverpool with accessibility needs space,Here are trains to Liverpool with accessibility needs accommodation: • 08:30 - Platform 4 (2 accessibility needs spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Liverpool"", ""constraints"": [""accessibility needs""], ""time"": ""tonight"", ""priority"": ""fewest changes"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Heathrow?,The next train to Heathrow departs in 12 minutes from Platform 2. It arrives at Heathrow at 14:35.,"{""destination"": ""Heathrow"", ""constraints"": [""cat""], ""time"": ""urgently"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need to get to Victoria this evening. I also have a wheelchair.,Got it! Looking for trains to Victoria this evening with wheelchair space. Please note that wheelchair reservations are required on this route.,"{""destination"": ""Victoria"", ""constraints"": [""wheelchair""], ""time"": ""this evening"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Victoria today?,There are currently minor delays on the Victoria line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Victoria"", ""constraints"": [""pram""], ""time"": ""peak hours"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: I need to reach Lime Street peak hours. My flight lands in 2 hours.,"For an urgent journey to Lime Street, the fastest option departs in 8 minutes. Journey time: 45 minutes. You'll arrive with time to spare. Platform 5 — please go now!","{""destination"": ""Lime Street"", ""constraints"": [""cat""], ""time"": ""peak hours"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: I need a cheapest train to York tomorrow morning,Sure! Searching for cheapest trains to York tomorrow morning. Found 3 options. The earliest departs at 07:15 from Platform 3.,"{""destination"": ""York"", ""constraints"": [""wheelchair""], ""time"": ""tomorrow morning"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Leeds?,The next train to Leeds departs in 12 minutes from Platform 2. It arrives at Leeds at 14:35.,"{""destination"": ""Leeds"", ""constraints"": [""cat""], ""time"": ""next available"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: Train to Edinburgh please,Happy to help! When would you like to travel to Edinburgh?,"{""destination"": ""Edinburgh"", ""constraints"": [""pushchair""], ""time"": ""this evening"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Oxford?,The cheapest option to Oxford is an Advance ticket at £31. Available on the 06:45 and 11:30 departures. Off-peak tickets from £38 are available after 09:30.,"{""destination"": ""Oxford"", ""constraints"": [""cat""], ""time"": ""first train"", ""priority"": ""most comfortable"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Cardiff?,The next train to Cardiff departs in 12 minutes from Platform 2. It arrives at Cardiff at 14:35.,"{""destination"": ""Cardiff"", ""constraints"": [""pram""], ""time"": ""early morning"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: Show me trains to Cambridge with large luggage space,Here are trains to Cambridge with large luggage accommodation: • 08:30 - Platform 4 (2 large luggage spaces left) • 10:15 - Platform 1 (spaces available) • 12:00 - Platform 6 (fully booked),"{""destination"": ""Cambridge"", ""constraints"": [""large luggage""], ""time"": ""early morning"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
rule_based,User: I need to get to Brighton off-peak. I also have a bicycle.,Got it! Looking for trains to Brighton off-peak with bicycle space. Please note that bicycle reservations are required on this route.,"{""destination"": ""Brighton"", ""constraints"": [""bicycle""], ""time"": ""off-peak"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: What's the next train to Manchester?,The next train to Manchester departs in 12 minutes from Platform 2. It arrives at Manchester at 14:35.,"{""destination"": ""Manchester"", ""constraints"": [""pushchair""], ""time"": ""urgently"", ""priority"": ""fastest"", ""status"": ""resolved""}"
rule_based,User: I need to get to Lime Street last train. I also have a wheelchair.,Got it! Looking for trains to Lime Street last train with wheelchair space. Please note that wheelchair reservations are required on this route.,"{""destination"": ""Lime Street"", ""constraints"": [""wheelchair""], ""time"": ""last train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Train to Wembley please,Happy to help! When would you like to travel to Wembley?,"{""destination"": ""Wembley"", ""constraints"": [""bike""], ""time"": ""this evening"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to Bristol today?,There are currently minor delays on the Bristol line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""Bristol"", ""constraints"": [""pram""], ""time"": ""first train"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Train to Heathrow please,Happy to help! When would you like to travel to Heathrow?,"{""destination"": ""Heathrow"", ""constraints"": [""dog""], ""time"": ""tomorrow morning"", ""priority"": ""direct only"", ""status"": ""resolved""}"
rule_based,User: Cheapest way to get to Cardiff?,The cheapest option to Cardiff is an Advance ticket at £39. Available on the 06:45 and 11:30 departures. Off-peak tickets from £59 are available after 09:30.,"{""destination"": ""Cardiff"", ""constraints"": [""pet""], ""time"": ""this evening"", ""priority"": ""cheapest"", ""status"": ""resolved""}"
rule_based,User: Any disruptions to King's Cross today?,There are currently minor delays on the King's Cross line due to engineering works. Trains are running approximately 15 minutes late. I recommend allowing extra time for your journey.,"{""destination"": ""King's Cross"", ""constraints"": [""bike""], ""time"": ""this evening"", ""priority"": ""quickest route"", ""status"": ""resolved""}"
